timestamp,participant,experiment,condition,trial,mode,response_format,n_items,serial_position,region,presented_item,response_at_position,free_recalled,serial_correct,substitution,interval_s,delay_s,chunk_label
2026-09-15T09:46:15,Christiane,free_recall,unfilled_delay,1,visual,letters,16,16,end,Q,R,1.0,0,R,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,1,start,K,V,1.0,0,V,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,2,start,S,S,1.0,1,,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,3,start,M,M,1.0,1,,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,4,start,K,V,1.0,0,V,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,5,start,D,D,1.0,1,,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,6,start,D,D,1.0,1,,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,7,middle,V,K,1.0,0,K,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,8,middle,R,R,1.0,1,,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,9,middle,G,G,1.0,1,,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,10,middle,F,H,1.0,0,H,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,11,middle,T,V,1.0,0,V,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,12,end,T,T,1.0,1,,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,13,end,U,F,1.0,0,F,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,14,end,Q,T,0.0,0,T,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,15,end,H,U,1.0,0,U,3.0,60,
2026-09-15T09:48:27,Christiane,free_recall,unfilled_delay,2,visual,letters,16,16,end,J,K,0.0,0,K,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,1,start,Q,W,0.333333,0,W,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,2,start,N,Q,1.0,0,Q,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,3,start,U,R,1.0,0,R,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,4,start,Q,S,0.333333,0,S,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,5,start,A,T,0.0,0,T,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,6,start,R,F,1.0,0,F,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,7,middle,M,I,1.0,0,I,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,8,middle,Q,E,0.333333,0,E,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,9,middle,W,K,1.0,0,K,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,10,middle,V,U,0.0,0,U,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,11,middle,E,N,1.0,0,N,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,12,end,V,F,0.0,0,F,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,13,end,F,M,1.0,0,M,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,14,end,H,J,0.0,0,J,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,15,end,O,K,0.0,0,K,3.0,60,
2026-09-15T09:50:52,Christiane,free_recall,unfilled_delay,3,visual,letters,16,16,end,E,E,1.0,1,,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,1,start,B,B,0.5,1,,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,2,start,F,L,1.0,0,L,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,3,start,M,M,1.0,1,,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,4,start,Z,Z,1.0,1,,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,5,start,B,H,0.5,0,H,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,6,start,L,M,1.0,0,M,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,7,middle,H,N,1.0,0,N,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,8,middle,M,T,1.0,0,T,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,9,middle,N,M,0.5,0,M,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,10,middle,R,M,0.0,0,M,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,11,middle,I,A,1.0,0,A,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,12,end,Q,K,0.0,0,K,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,13,end,M,F,1.0,0,F,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,14,end,M,U,1.0,0,U,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,15,end,P,I,0.0,0,I,3.0,60,
2026-09-15T09:53:10,Christiane,free_recall,unfilled_delay,4,visual,letters,16,16,end,N,W,0.5,0,W,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,1,start,I,L,1.0,0,L,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,2,start,V,M,1.0,0,M,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,3,start,G,K,0.5,0,K,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,4,start,B,I,1.0,0,I,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,5,start,D,V,1.0,0,V,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,6,start,D,B,1.0,0,B,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,7,middle,Y,B,0.0,0,B,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,8,middle,P,D,1.0,0,D,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,9,middle,S,D,0.0,0,D,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,10,middle,S,N,0.0,0,N,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,11,middle,H,L,1.0,0,L,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,12,end,C,M,0.0,0,M,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,13,end,M,P,1.0,0,P,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,14,end,L,G,1.0,0,G,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,15,end,G,E,0.5,0,E,3.0,60,
2026-09-15T09:55:42,Christiane,free_recall,unfilled_delay,5,visual,letters,16,16,end,F,H,0.0,0,H,3.0,60,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,1,start,R,Z,0.0,0,Z,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,2,start,N,Z,1.0,0,Z,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,3,start,G,G,1.0,1,,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,4,start,K,K,1.0,1,,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,5,start,G,H,1.0,0,H,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,6,start,W,W,1.0,1,,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,7,middle,E,G,0.0,0,G,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,8,middle,M,I,0.5,0,I,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,9,middle,F,N,0.0,0,N,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,10,middle,P,M,1.0,0,M,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,11,middle,V,T,0.0,0,T,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,12,end,Z,H,1.0,0,H,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,13,end,I,U,1.0,0,U,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,14,end,Y,O,0.0,0,O,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,15,end,M,P,0.5,0,P,1.0,0,
2026-09-15T09:57:06,Christiane,free_recall,fast_rate,1,visual,letters,16,16,end,C,P,0.0,0,P,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,1,start,K,V,0.0,0,V,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,2,start,A,V,0.0,0,V,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,3,start,Z,V,0.5,0,V,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,4,start,T,Z,1.0,0,Z,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,5,start,Q,F,1.0,0,F,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,6,start,F,Q,1.0,0,Q,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,7,middle,V,U,0.6,0,U,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,8,middle,V,T,0.6,0,T,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,9,middle,B,N,0.0,0,N,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,10,middle,V,F,0.6,0,F,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,11,middle,V,Y,0.6,0,Y,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,12,end,L,R,0.0,0,R,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,13,end,Y,N,1.0,0,N,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,14,end,V,T,0.6,0,T,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,15,end,Z,U,0.5,0,U,1.0,0,
2026-09-15T09:58:02,Christiane,free_recall,fast_rate,2,visual,letters,16,16,end,M,D,0.0,0,D,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,1,start,O,V,0.0,0,V,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,2,start,Q,A,0.0,0,A,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,3,start,X,L,0.5,0,L,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,4,start,C,X,0.0,0,X,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,5,start,P,F,1.0,0,F,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,6,start,Z,M,0.0,0,M,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,7,middle,V,D,1.0,0,D,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,8,middle,A,L,1.0,0,L,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,9,middle,L,M,1.0,0,M,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,10,middle,F,P,0.5,0,P,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,11,middle,X,A,0.5,0,A,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,12,end,A,W,1.0,0,W,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,13,end,M,T,1.0,0,T,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,14,end,G,R,0.0,0,R,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,15,end,Z,S,0.0,0,S,1.0,0,
2026-09-15T09:58:35,Christiane,free_recall,fast_rate,3,visual,letters,16,16,end,F,A,0.5,0,A,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,1,start,J,I,0.0,0,I,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,2,start,C,I,0.0,0,I,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,3,start,C,L,0.0,0,L,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,4,start,K,L,0.0,0,L,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,5,start,M,R,0.5,0,R,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,6,start,P,X,0.0,0,X,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,7,middle,S,I,0.5,0,I,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,8,middle,A,A,1.0,1,,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,9,middle,I,B,1.0,0,B,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,10,middle,I,G,1.0,0,G,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,11,middle,S,D,0.5,0,D,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,12,end,W,M,1.0,0,M,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,13,end,D,A,1.0,0,A,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,14,end,R,W,1.0,0,W,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,15,end,B,T,1.0,0,T,1.0,0,
2026-09-15T09:59:21,Christiane,free_recall,fast_rate,4,visual,letters,16,16,end,M,S,0.5,0,S,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,1,start,N,U,0.5,0,U,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,2,start,S,U,1.0,0,U,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,3,start,P,R,0.5,0,R,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,4,start,N,I,0.5,0,I,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,5,start,K,M,0.0,0,M,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,6,start,I,E,1.0,0,E,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,7,middle,K,N,0.0,0,N,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,8,middle,P,T,0.5,0,T,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,9,middle,U,S,0.666667,0,S,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,10,middle,U,W,0.666667,0,W,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,11,middle,E,O,1.0,0,O,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,12,end,A,P,1.0,0,P,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,13,end,L,S,0.0,0,S,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,14,end,W,D,1.0,0,D,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,15,end,B,A,0.0,0,A,1.0,0,
2026-09-15T10:00:14,Christiane,free_recall,fast_rate,5,visual,letters,16,16,end,U,R,0.666667,0,R,1.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,1,start,R,R,0.25,1,,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,2,start,L,T,1.0,0,T,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,3,start,Y,G,0.0,0,G,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,4,start,T,W,1.0,0,W,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,5,start,R,L,0.25,0,L,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,6,start,R,U,0.25,0,U,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,7,middle,I,M,1.0,0,M,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,8,middle,O,N,0.5,0,N,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,9,middle,E,T,0.0,0,T,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,10,middle,R,G,0.25,0,G,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,11,middle,O,Q,0.5,0,Q,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,12,end,A,W,0.0,0,W,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,13,end,G,U,1.0,0,U,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,14,end,W,I,1.0,0,I,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,15,end,Y,O,0.0,0,O,3.0,0,
2026-09-15T10:25:07,Christiane,free_recall,working_memory,1,visual,letters,16,16,end,B,H,0.0,0,H,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,1,start,T,G,0.666667,0,G,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,2,start,T,R,0.666667,0,R,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,3,start,E,L,0.0,0,L,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,4,start,X,M,0.0,0,M,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,5,start,Z,T,0.0,0,T,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,6,start,W,G,1.0,0,G,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,7,middle,D,W,0.0,0,W,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,8,middle,A,S,1.0,0,S,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,9,middle,T,A,0.666667,0,A,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,10,middle,D,N,0.0,0,N,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,11,middle,Z,L,0.0,0,L,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,12,end,F,T,0.0,0,T,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,13,end,I,W,0.0,0,W,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,14,end,B,O,0.0,0,O,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,15,end,P,S,0.0,0,S,3.0,0,
2026-09-15T10:26:44,Christiane,free_recall,working_memory,2,visual,letters,16,16,end,C,K,0.0,0,K,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,1,start,Q,T,0.0,0,T,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,2,start,A,C,1.0,0,C,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,3,start,C,A,0.5,0,A,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,4,start,C,I,0.5,0,I,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,5,start,E,I,0.0,0,I,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,6,start,Z,D,0.0,0,D,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,7,middle,H,D,0.0,0,D,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,8,middle,D,W,1.0,0,W,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,9,middle,U,U,1.0,1,,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,10,middle,I,N,1.0,0,N,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,11,middle,L,I,0.0,0,I,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,12,end,E,F,0.0,0,F,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,13,end,E,O,0.0,0,O,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,14,end,T,R,0.5,0,R,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,15,end,K,M,0.0,0,M,3.0,0,
2026-09-15T10:28:45,Christiane,free_recall,working_memory,3,visual,letters,16,16,end,T,R,0.5,0,R,3.0,0,
2026-09-15T10:30:56,Christiane,free_recall,working_memory,4,visual,letters,16,1,start,P,T,0.0,0,T,3.0,0,
2026-09-15T10:30:56,Christiane,free_recall,working_memory,4,visual,letters,16,2,start,L,W,1.0,0,W,3.0,0,
2026-09-15T10:30:56,Christiane,free_recall,working_memory,4,visual,letters,16,3,start,P,G,0.0,0,G,3.0,0,
2026-09-15T10:30:56,Christiane,free_recall,working_memory,4,visual,letters,16,4,start,O,H,1.0,0,H,3.0,0,
2026-09-15T10:30:56,Christiane,free_recall,working_memory,4,visual,letters,16,5,start,F,A,0.0,0,A,3.0,0,
2026-09-15T10:30:56,Christiane,free_recall,working_memory,4,visual,letters,16,6,start,A,C,1.0,0,C,3.0,0,
2026-09-15T10:30:56,Christiane,free_recall,working_memory,4,visual,letters,16,7,middle,M,H,1.0,0,H,3.0,0,
2026-09-15T10:30:56,Christiane,free_recall,working_memory,4,visual,letters,16,8,middle,T,M,1.0,0,M,3.0,0,
2026-09-15T10:30:56,Christiane,free_recall,working_memory,4,visual,letters,16,9,middle,K,L,0.0,0,L,3.0,0,
2026-09-15T10:30:56,Christiane,free_recall,working_memory,4,visual,letters,16,10,middle,S,W,1.0,0,W,3.0,0,
2026-09-15T10:30:56,Christiane,free_recall,working_memory,4,visual,letters,16,11,middle,N,N,1.0,1,,3.0,0,
